país,factor_(serie),Año,Valor
Alemania,"Población entre 15 y 64 años de edad, mujeres",2014,26363406.0
Alemania,"Población entre 15 y 64 años de edad, mujeres",2015,26490846.0
Alemania,"Población entre 15 y 64 años de edad, mujeres",2016,26590724.0
Alemania,"Población entre 15 y 64 años de edad, mujeres",2017,26562937.0
Alemania,"Población entre 15 y 64 años de edad, mujeres",2018,26508363.0
Alemania,"Población entre 15 y 64 años de edad, mujeres",2019,26420883.0
Alemania,"Población entre 15 y 64 años de edad, mujeres",2020,26296870.0
Alemania,"Población entre 15 y 64 años de edad, mujeres",2021,26172237.0
Alemania,"Población entre 15 y 64 años de edad, mujeres",2022,26311598.0
Alemania,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",1996,72.548
Alemania,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",1996,32.12878461538462
Alemania,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",1996,81.1535
Alemania,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",1996,96.72012666666666
Alemania,"Población entre 15 y 64 años de edad, mujeres",2013,26326437.0
Alemania,"Población, hombres",2004,40151562.0
Alemania,"Población entre 15 y 64 años de edad, mujeres",2001,27580762.0
Alemania,"Población entre 15 y 64 años de edad, mujeres",1999,27628870.0
Alemania,"Población, hombres",2002,40120267.0
Alemania,"Población, hombres",2001,40049852.0
Alemania,"Población, hombres",2000,39980931.0
Alemania,"Población, hombres",1999,39922472.0
Alemania,"Población, hombres",1998,39887145.0
Alemania,"Población, hombres",1997,39864677.0
Alemania,"Población, hombres",1996,39779721.0
Alemania,"Población, hombres",1995,39626806.0
Alemania,"Población, hombres",1994,39461000.0
Alemania,"Población, hombres",1993,39264679.0
Alemania,"Población, hombres",1992,38940940.0
Alemania,"Población, hombres",1991,38574105.0
Alemania,"Población, hombres",1990,38217081.0
Alemania,"Población entre 15 y 64 años de edad, mujeres",2000,27604224.0
Alemania,"Población, hombres",1989,37810826.0
Alemania,"Población, hombres",1987,37228839.0
Alemania,"Población entre 15 y 64 años de edad, mujeres",1987,26972923.0
Alemania,"Población entre 15 y 64 años de edad, mujeres",1988,26945724.0
Alemania,"Población entre 15 y 64 años de edad, mujeres",1989,27008612.0
Alemania,"Población entre 15 y 64 años de edad, mujeres",1990,27086949.0
Alemania,"Población entre 15 y 64 años de edad, mujeres",1991,27147830.0
Alemania,"Población entre 15 y 64 años de edad, mujeres",1992,27256913.0
Alemania,"Población entre 15 y 64 años de edad, mujeres",1993,27357173.0
Alemania,"Población entre 15 y 64 años de edad, mujeres",1994,27391608.0
Alemania,"Población entre 15 y 64 años de edad, mujeres",1995,27439563.0
Alemania,"Población entre 15 y 64 años de edad, mujeres",1996,27517826.0
Alemania,"Población entre 15 y 64 años de edad, mujeres",1997,27581183.0
Alemania,"Población entre 15 y 64 años de edad, mujeres",1998,27617610.0
Alemania,"Población, hombres",1988,37444596.0
Alemania,"Población entre 15 y 64 años de edad, hombres",1999,28359550.0
Alemania,"Población entre 15 y 64 años de edad, hombres",1998,28413779.0
Alemania,"Población entre 15 y 64 años de edad, hombres",1997,28433497.0
Alemania,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2007,97.0852
Alemania,"Población, total",2006,82376451.0
Alemania,"Población, total",2007,82266372.0
Alemania,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2006,71.25
Alemania,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2006,27.1606
Alemania,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2006,77.8465
Alemania,"Población de 65 años de edad y más, hombres",1997,4713201.0
Alemania,"Esperanza de vida al nacer, total (años)",2020,81.0415
Alemania,"Esperanza de vida al nacer, mujeres (años)",2020,83.5
Alemania,"Esperanza de vida al nacer, varones (años)",2020,78.7
Alemania,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2005,71.25
Alemania,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2005,32.12878461538462
Alemania,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2005,77.6237
Alemania,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2007,79.1142
Alemania,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2005,96.9009
Alemania,Gasto de bolsillo per cápita (US$ actuales),1988,581.818380952381
Alemania,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1988,3312.234576190476
Alemania,"Población entre 0 y 14 años de edad, total",1987,12249096.0
Alemania,"Población entre 0 y 14 años de edad, total",1988,12357141.0
Alemania,"Población entre 0 y 14 años de edad, total",1989,12574958.0
Alemania,"Población entre 0 y 14 años de edad, total",1990,12822917.0
Alemania,"Población entre 0 y 14 años de edad, total",1991,13026218.0
Alemania,"Población entre 0 y 14 años de edad, total",1992,13175596.0
Alemania,"Población entre 0 y 14 años de edad, total",1993,13275101.0
Alemania,"Población entre 0 y 14 años de edad, total",1994,13293459.0
Alemania,"Población entre 0 y 14 años de edad, total",1995,13251830.0
Alemania,"Población entre 0 y 14 años de edad, total",1996,13186297.0
Alemania,"Población entre 0 y 14 años de edad, total",1997,13108188.0
Alemania,Gasto interno privado en salud per cápita (US$ a precios actuales),1988,1012.6097714285712
Alemania,"Población entre 0 y 14 años de edad, total",1998,13014778.0
Alemania,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2007,27.7128
Alemania,"Población entre 0 y 14 años de edad, mujeres",2022,5708162.0
Alemania,"Población entre 0 y 14 años de edad, mujeres",1998,6346672.0
Alemania,"Población entre 0 y 14 años de edad, mujeres",1999,6303688.0
Alemania,"Población entre 0 y 14 años de edad, mujeres",2000,6259101.0
Alemania,"Población entre 0 y 14 años de edad, mujeres",2001,6199323.0
Alemania,"Población entre 0 y 14 años de edad, mujeres",2002,6118554.0
Alemania,"Población entre 0 y 14 años de edad, mujeres",2003,6016791.0
Alemania,"Población entre 0 y 14 años de edad, mujeres",2004,5904391.0
Alemania,"Población entre 0 y 14 años de edad, mujeres",2005,5787928.0
Alemania,"Población entre 0 y 14 años de edad, mujeres",2006,5679538.0
Alemania,"Población entre 0 y 14 años de edad, mujeres",2007,5593545.0
Alemania,"Población entre 0 y 14 años de edad, mujeres",2008,5519811.0
Alemania,"Población, total",2002,82488495.0
Alemania,"Población, total",2003,82534176.0
Alemania,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2007,71.25
Alemania,"Población, total",2004,82516260.0
Alemania,"Población entre 0 y 14 años de edad, mujeres",2009,5453128.0
Alemania,"Población entre 0 y 14 años de edad, mujeres",2010,5402964.0
Alemania,"Población entre 0 y 14 años de edad, mujeres",2011,5261664.0
Alemania,"Población entre 0 y 14 años de edad, mujeres",2012,5222952.0
Alemania,"Población entre 0 y 14 años de edad, mujeres",2013,5197514.0
Alemania,"Población entre 0 y 14 años de edad, mujeres",2014,5198346.0
Alemania,"Población entre 0 y 14 años de edad, mujeres",2015,5241816.0
Alemania,"Población entre 0 y 14 años de edad, mujeres",2016,5310767.0
Alemania,"Población entre 0 y 14 años de edad, mujeres",2017,5380805.0
Alemania,"Población entre 0 y 14 años de edad, mujeres",2018,5449945.0
Alemania,"Población entre 0 y 14 años de edad, mujeres",2019,5509694.0
Alemania,"Población entre 0 y 14 años de edad, mujeres",2020,5559930.0
Alemania,"Población entre 0 y 14 años de edad, mujeres",2021,5612351.0
Alemania,"Población, total",2005,82469422.0
Alemania,"Población entre 0 y 14 años de edad, total",1999,12923791.0
Alemania,"Población entre 0 y 14 años de edad, total",2000,12831415.0
Alemania,"Población entre 0 y 14 años de edad, total",2001,12709705.0
Alemania,"Población, total",2012,80425823.0
Alemania,"Población, total",2013,80645605.0
Alemania,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2002,71.25
Alemania,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2002,32.12878461538462
Alemania,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2002,81.1535
Alemania,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2002,96.72012666666666
Alemania,"Población, total",2014,80982500.0
Alemania,"Población, total",2015,81686611.0
Alemania,"Población, total",2016,82348669.0
Alemania,"Población, total",2017,82657002.0
Alemania,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2001,71.25
Alemania,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2001,32.12878461538462
Alemania,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2001,81.1535
Alemania,"Población, total",2011,80274983.0
Alemania,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2001,96.72012666666666
Alemania,"Población, total",2019,83092962.0
Alemania,"Población, total",2020,83160871.0
Alemania,"Población, total",2021,83196078.0
Alemania,"Población entre 15 y 64 años de edad, hombres",1987,27078697.0
Alemania,"Población entre 15 y 64 años de edad, hombres",1988,27222146.0
Alemania,"Población entre 15 y 64 años de edad, hombres",1989,27453758.0
Alemania,"Población entre 15 y 64 años de edad, hombres",1990,27688111.0
Alemania,"Población entre 15 y 64 años de edad, hombres",1991,27875138.0
Alemania,"Población entre 15 y 64 años de edad, hombres",1992,28074543.0
Alemania,"Población entre 15 y 64 años de edad, hombres",1993,28227630.0
Alemania,"Población entre 15 y 64 años de edad, hombres",1994,28287195.0
Alemania,"Población entre 15 y 64 años de edad, hombres",1995,28343631.0
Alemania,"Población entre 15 y 64 años de edad, hombres",1996,28408332.0
Alemania,"Población, total",2018,82905782.0
Alemania,"Población, total",2010,81776930.0
Alemania,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2003,96.72012666666666
Alemania,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2003,81.1535
Alemania,"Población entre 0 y 14 años de edad, total",2002,12545005.0
Alemania,"Población entre 0 y 14 años de edad, total",2003,12337187.0
Alemania,"Población entre 0 y 14 años de edad, total",2004,12110377.0
Alemania,"Población entre 0 y 14 años de edad, total",2005,11877160.0
Alemania,"Población entre 0 y 14 años de edad, total",2006,11662211.0
Alemania,"Población entre 0 y 14 años de edad, total",2007,11495034.0
Alemania,"Población entre 0 y 14 años de edad, total",2008,11351336.0
Alemania,"Población entre 0 y 14 años de edad, total",2009,11219314.0
Alemania,"Población entre 0 y 14 años de edad, total",2010,11119468.0
Alemania,"Población entre 0 y 14 años de edad, total",2011,10830441.0
Alemania,"Población entre 0 y 14 años de edad, total",2012,10751064.0
Alemania,"Población entre 0 y 14 años de edad, total",2013,10698650.0
Alemania,"Población entre 0 y 14 años de edad, total",2014,10698789.0
Alemania,"Población entre 0 y 14 años de edad, total",2015,10786446.0
Alemania,"Población entre 0 y 14 años de edad, total",2016,10926988.0
Alemania,"Población entre 0 y 14 años de edad, total",2017,11068979.0
Alemania,"Población entre 0 y 14 años de edad, total",2018,11210224.0
Alemania,"Población entre 0 y 14 años de edad, total",2019,11333040.0
Alemania,"Población entre 0 y 14 años de edad, total",2020,11435908.0
Alemania,"Población entre 0 y 14 años de edad, total",2021,11542029.0
Alemania,"Población entre 0 y 14 años de edad, total",2022,11736009.0
Alemania,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2004,71.25
Alemania,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2004,32.12878461538462
Alemania,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2004,78.4841
Alemania,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2004,97.754
Alemania,"Población, total",2008,82110097.0
Alemania,"Población, total",2009,81902307.0
Alemania,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2003,71.25
Alemania,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2003,32.12878461538462
Alemania,"Población entre 0 y 14 años de edad, mujeres",1996,6426648.0
Alemania,"Población de 65 años de edad y más, hombres",1996,4611740.0
Alemania,Gasto interno privado en salud per cápita (US$ a precios actuales),2015,1065.5888
Alemania,"Población de 65 años de edad y más, hombres",1994,4358035.0
Alemania,Gasto interno privado en salud per cápita (US$ a precios actuales),2002,569.4296
Alemania,Gasto de bolsillo per cápita (US$ actuales),2002,322.8748
Alemania,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2002,1998.0733
Alemania,"Inflación, índice de deflación del PIB (% anual)",2015,1.8537
Alemania,"Inflación, precios al consumidor (% anual)",2015,0.5144
Alemania,"Inflación, índice de deflación del PIB (% anual)",2016,1.3278
Alemania,"Inflación, precios al consumidor (% anual)",2016,0.4917
Alemania,"Inflación, índice de deflación del PIB (% anual)",2017,1.5037
Alemania,"Inflación, precios al consumidor (% anual)",2017,1.5095
Alemania,"Esperanza de vida al nacer, total (años)",2015,80.6415
Alemania,"Esperanza de vida al nacer, mujeres (años)",2015,83.1
Alemania,"Inflación, índice de deflación del PIB (% anual)",2018,2.0075
Alemania,"Inflación, precios al consumidor (% anual)",2018,1.7322
Alemania,"Esperanza de vida al nacer, varones (años)",2015,78.3
Alemania,Gasto interno privado en salud per cápita (US$ a precios actuales),2001,512.2189
Alemania,"Inflación, índice de deflación del PIB (% anual)",2019,2.1244
Alemania,"Inflación, precios al consumidor (% anual)",2019,1.4457
Alemania,"Esperanza de vida al nacer, varones (años)",2000,75.0
Alemania,"Esperanza de vida al nacer, mujeres (años)",2000,81.0
Alemania,"Esperanza de vida al nacer, total (años)",2000,77.9268
Alemania,Gasto de bolsillo per cápita (US$ actuales),2001,288.2667
Alemania,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2001,1834.4504
Alemania,"Inflación, índice de deflación del PIB (% anual)",2020,1.8108
Alemania,"Inflación, precios al consumidor (% anual)",2020,0.1449
Alemania,Gasto interno privado en salud per cápita (US$ a precios actuales),2000,510.9556
Alemania,Gasto de bolsillo per cápita (US$ actuales),2000,288.0884
Alemania,"Inflación, índice de deflación del PIB (% anual)",2021,3.0576
Alemania,"Esperanza de vida al nacer, total (años)",2001,78.3293
Alemania,"Inflación, precios al consumidor (% anual)",2021,3.0667
Alemania,"Esperanza de vida al nacer, mujeres (años)",2001,81.3
Alemania,"Inflación, precios al consumidor (% anual)",2014,0.9068
Alemania,"Inflación, índice de deflación del PIB (% anual)",2007,1.7703
Alemania,"Inflación, precios al consumidor (% anual)",2007,2.2983
Alemania,"Inflación, índice de deflación del PIB (% anual)",2008,0.9093
Alemania,"Inflación, precios al consumidor (% anual)",2008,2.6284
Alemania,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,834.0439
Alemania,"Inflación, índice de deflación del PIB (% anual)",2009,1.8419
Alemania,"Inflación, precios al consumidor (% anual)",2009,0.3127
Alemania,"Esperanza de vida al nacer, varones (años)",2002,75.4
Alemania,"Esperanza de vida al nacer, mujeres (años)",2002,81.2
Alemania,"Esperanza de vida al nacer, total (años)",2002,78.2293
Alemania,"Esperanza de vida al nacer, total (años)",2014,81.0902
Alemania,"Esperanza de vida al nacer, mujeres (años)",2014,83.6
Alemania,"Inflación, índice de deflación del PIB (% anual)",2010,0.6453
Alemania,"Inflación, precios al consumidor (% anual)",2010,1.1038
Alemania,"Esperanza de vida al nacer, varones (años)",2014,78.7
Alemania,Gasto de bolsillo per cápita (US$ actuales),2004,485.2068
Alemania,"Inflación, índice de deflación del PIB (% anual)",2011,1.0695
Alemania,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,2625.7808
Alemania,"Inflación, precios al consumidor (% anual)",2011,2.0752
Alemania,Gasto interno privado en salud per cápita (US$ a precios actuales),2003,712.2869
Alemania,Gasto de bolsillo per cápita (US$ actuales),2003,404.8302
Alemania,"Inflación, índice de deflación del PIB (% anual)",2012,1.4965
Alemania,"Inflación, precios al consumidor (% anual)",2012,2.0085
Alemania,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2003,2440.5073
Alemania,"Inflación, índice de deflación del PIB (% anual)",2013,1.9594
Alemania,"Inflación, precios al consumidor (% anual)",2013,1.5047
Alemania,"Inflación, índice de deflación del PIB (% anual)",2014,1.8779
Alemania,"Esperanza de vida al nacer, varones (años)",2001,75.5
Alemania,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2000,1833.3879
Alemania,"Inflación, índice de deflación del PIB (% anual)",2022,5.4828
Alemania,"Inflación, precios al consumidor (% anual)",2022,6.8726
Alemania,Crecimiento del PIB per cápita (% anual),2019,0.8289579621844752
Alemania,Crecimiento del PIB per cápita (% anual),2020,-3.775429714032285
Alemania,Crecimiento del PIB per cápita (% anual),2021,2.583557474990357
Alemania,"Esperanza de vida al nacer, varones (años)",1999,74.8
Alemania,"Esperanza de vida al nacer, mujeres (años)",1999,80.8
Alemania,"Esperanza de vida al nacer, total (años)",1999,77.7268
Alemania,Crecimiento del PIB per cápita (% anual),2022,0.7153800744842869
Alemania,"Esperanza de vida al nacer, varones (años)",1998,74.5
Alemania,"Esperanza de vida al nacer, mujeres (años)",1998,80.6
Alemania,"Esperanza de vida al nacer, total (años)",1998,77.4756
Alemania,"Esperanza de vida al nacer, varones (años)",1997,74.0
Alemania,"Esperanza de vida al nacer, mujeres (años)",1997,80.3
Alemania,"Esperanza de vida al nacer, total (años)",1997,77.0732
Alemania,Gasto interno privado en salud per cápita (US$ a precios actuales),1999,1012.6097714285712
Alemania,Gasto de bolsillo per cápita (US$ actuales),1999,581.818380952381
Alemania,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),1999,3312.234576190476
Alemania,"Esperanza de vida al nacer, varones (años)",1996,73.6
Alemania,"Esperanza de vida al nacer, mujeres (años)",1996,79.9
Alemania,"Esperanza de vida al nacer, total (años)",1996,76.6732
Alemania,PIB per cápita (US$ a precios actuales),1987,16677.510788159987
Alemania,PIB per cápita (US$ a precios actuales),1988,17931.282322887593
Alemania,PIB per cápita (US$ a precios actuales),1989,17764.376445832982
Alemania,PIB per cápita (US$ a precios actuales),1990,22303.96132666276
Alemania,PIB per cápita (US$ a precios actuales),1991,23357.757725073017
Alemania,PIB per cápita (US$ a precios actuales),1992,26438.230388841715
Alemania,PIB per cápita (US$ a precios actuales),1993,25522.629573361766
Alemania,PIB per cápita (US$ a precios actuales),1994,27076.606750140018
Alemania,Crecimiento del PIB per cápita (% anual),2018,0.6782125941107182
Alemania,Crecimiento del PIB per cápita (% anual),2017,2.297206047409489
Alemania,Crecimiento del PIB per cápita (% anual),2016,1.408102075489225
Alemania,Crecimiento del PIB per cápita (% anual),2015,0.6171053532198982
Alemania,Crecimiento del PIB per cápita (% anual),1987,1.2464996857811883
Alemania,Crecimiento del PIB per cápita (% anual),1988,3.302863721893744
Alemania,Crecimiento del PIB per cápita (% anual),1989,3.096179999968186
Alemania,Crecimiento del PIB per cápita (% anual),1990,4.351639054224393
Alemania,Crecimiento del PIB per cápita (% anual),1991,4.345220055386818
Alemania,Crecimiento del PIB per cápita (% anual),1992,1.151046331991438
Alemania,Crecimiento del PIB per cápita (% anual),1993,-1.6256842842447838
Alemania,Crecimiento del PIB per cápita (% anual),1994,2.0373542097317454
Alemania,Crecimiento del PIB per cápita (% anual),1995,1.2461418756032572
Alemania,Crecimiento del PIB per cápita (% anual),1996,0.5144372845997651
Alemania,Crecimiento del PIB per cápita (% anual),1997,1.6433342731291989
Alemania,Crecimiento del PIB per cápita (% anual),1998,1.9984853210730904
Alemania,Crecimiento del PIB per cápita (% anual),1999,1.821428030580961
Alemania,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,2692.6668
Alemania,Crecimiento del PIB per cápita (% anual),2000,2.77322125091402
Alemania,Crecimiento del PIB per cápita (% anual),2002,-0.3656283272641047
Alemania,Crecimiento del PIB per cápita (% anual),2003,-0.7550771666026037
Alemania,Crecimiento del PIB per cápita (% anual),2004,1.1970553521184968
Alemania,Crecimiento del PIB per cápita (% anual),2005,0.7889171158699213
Alemania,Crecimiento del PIB per cápita (% anual),2006,3.933610330708405
Alemania,Crecimiento del PIB per cápita (% anual),2007,3.1142458826134884
Alemania,Crecimiento del PIB per cápita (% anual),2008,1.1520297421751025
Alemania,Crecimiento del PIB per cápita (% anual),2009,-5.454577169409447
Alemania,Crecimiento del PIB per cápita (% anual),2010,4.339606777063537
Alemania,Crecimiento del PIB per cápita (% anual),2011,5.869635737492175
Alemania,Crecimiento del PIB per cápita (% anual),2012,0.2301609927119585
Alemania,Crecimiento del PIB per cápita (% anual),2013,0.163870562978019
Alemania,Crecimiento del PIB per cápita (% anual),2014,1.7843418861469047
Alemania,Crecimiento del PIB per cápita (% anual),2001,1.510558260679403
Alemania,Gasto de bolsillo per cápita (US$ actuales),2005,502.4265
Alemania,"Inflación, precios al consumidor (% anual)",2006,1.5774
Alemania,"Inflación, índice de deflación del PIB (% anual)",2006,0.3973
Alemania,Gasto interno privado en salud per cápita (US$ a precios actuales),2012,1170.5272
Alemania,Gasto de bolsillo per cápita (US$ actuales),2012,675.4235
Alemania,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2012,3595.1677
Alemania,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2021,3312.234576190476
Alemania,Gasto de bolsillo per cápita (US$ actuales),2021,581.818380952381
Alemania,Gasto interno privado en salud per cápita (US$ a precios actuales),2021,1012.6097714285712
Alemania,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2022,3312.234576190476
Alemania,Gasto de bolsillo per cápita (US$ actuales),2022,581.818380952381
Alemania,Gasto interno privado en salud per cápita (US$ a precios actuales),2022,1012.6097714285712
Alemania,"Esperanza de vida al nacer, varones (años)",2007,76.9
Alemania,"Esperanza de vida al nacer, mujeres (años)",2007,82.3
Alemania,"Esperanza de vida al nacer, total (años)",2007,79.5341
Alemania,"Esperanza de vida al nacer, total (años)",2011,80.4366
Alemania,"Esperanza de vida al nacer, mujeres (años)",2011,83.1
Alemania,"Esperanza de vida al nacer, varones (años)",2011,77.9
Alemania,"Inflación, índice de deflación del PIB (% anual)",1987,1.2797
Alemania,"Inflación, precios al consumidor (% anual)",1987,0.2499
Alemania,Gasto interno privado en salud per cápita (US$ a precios actuales),2011,1238.5687
Alemania,"Inflación, índice de deflación del PIB (% anual)",1988,1.6905
Alemania,"Inflación, precios al consumidor (% anual)",1988,1.2741
Alemania,Gasto de bolsillo per cápita (US$ actuales),2011,705.5896
Alemania,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2011,3798.9227
Alemania,"Inflación, índice de deflación del PIB (% anual)",1989,2.8791
Alemania,"Inflación, precios al consumidor (% anual)",1989,2.7806
Alemania,"Inflación, índice de deflación del PIB (% anual)",1990,3.3966
Alemania,"Inflación, precios al consumidor (% anual)",1990,2.6965
Alemania,"Esperanza de vida al nacer, varones (años)",2006,76.4
Alemania,Gasto interno privado en salud per cápita (US$ a precios actuales),2020,1278.5774
Alemania,Gasto de bolsillo per cápita (US$ actuales),2020,743.7962
Alemania,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2020,4651.7547
Alemania,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2013,3897.2982
Alemania,Gasto de bolsillo per cápita (US$ actuales),2015,605.2361
Alemania,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2016,3665.8242
Alemania,Gasto de bolsillo per cápita (US$ actuales),2016,614.9713
Alemania,Gasto interno privado en salud per cápita (US$ a precios actuales),2016,1077.1393
Alemania,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2015,3559.0362
Alemania,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,3929.0932
Alemania,Gasto de bolsillo per cápita (US$ actuales),2017,655.0565
Alemania,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,1135.7361
Alemania,"Esperanza de vida al nacer, varones (años)",2009,77.3
Alemania,"Esperanza de vida al nacer, mujeres (años)",2009,82.5
Alemania,"Esperanza de vida al nacer, total (años)",2009,79.8366
Alemania,"Esperanza de vida al nacer, total (años)",2010,79.9878
Alemania,"Esperanza de vida al nacer, mujeres (años)",2010,82.6
Alemania,"Esperanza de vida al nacer, mujeres (años)",2006,82.0
Alemania,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,4251.8416
Alemania,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,1252.1409
Alemania,"Esperanza de vida al nacer, varones (años)",2010,77.5
Alemania,Gasto interno privado en salud per cápita (US$ a precios actuales),2014,1219.8514
Alemania,Gasto de bolsillo per cápita (US$ actuales),2014,690.4245
Alemania,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2019,4227.0487
Alemania,Gasto de bolsillo per cápita (US$ actuales),2019,738.2104
Alemania,Gasto interno privado en salud per cápita (US$ a precios actuales),2019,1251.054
Alemania,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2014,4087.5269
Alemania,"Esperanza de vida al nacer, varones (años)",2008,77.2
Alemania,"Esperanza de vida al nacer, mujeres (años)",2008,82.4
Alemania,"Esperanza de vida al nacer, total (años)",2008,79.7366
Alemania,Gasto interno privado en salud per cápita (US$ a precios actuales),2013,1202.5904
Alemania,Gasto de bolsillo per cápita (US$ actuales),2013,679.1858
Alemania,Gasto de bolsillo per cápita (US$ actuales),2018,726.2255
Alemania,PIB per cápita (US$ a precios actuales),1995,31658.34937891353
Alemania,"Esperanza de vida al nacer, total (años)",2006,79.1317
Alemania,Gasto de bolsillo per cápita (US$ actuales),2010,643.8948
Alemania,"Inflación, índice de deflación del PIB (% anual)",2000,-0.4894
Alemania,"Inflación, precios al consumidor (% anual)",2000,1.4403
Alemania,"Esperanza de vida al nacer, varones (años)",2004,75.9
Alemania,"Esperanza de vida al nacer, mujeres (años)",2004,81.6
Alemania,"Esperanza de vida al nacer, total (años)",2004,78.6805
Alemania,Gasto de bolsillo per cápita (US$ actuales),2007,602.9514
Alemania,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2007,3144.0716
Alemania,"Inflación, índice de deflación del PIB (% anual)",2001,1.305
Alemania,"Inflación, precios al consumidor (% anual)",2001,1.9839
Alemania,"Inflación, índice de deflación del PIB (% anual)",2002,1.3781
Alemania,"Inflación, precios al consumidor (% anual)",2002,1.4208
Alemania,"Esperanza de vida al nacer, total (años)",2013,80.4902
Alemania,"Inflación, índice de deflación del PIB (% anual)",2003,1.3213
Alemania,"Inflación, precios al consumidor (% anual)",2003,1.0342
Alemania,"Esperanza de vida al nacer, mujeres (años)",2013,83.0
Alemania,"Esperanza de vida al nacer, varones (años)",2013,78.1
Alemania,"Inflación, índice de deflación del PIB (% anual)",2004,1.1156
Alemania,"Inflación, precios al consumidor (% anual)",2004,1.6657
Alemania,Gasto interno privado en salud per cápita (US$ a precios actuales),2006,915.7684
